Job URL
https://www.mycareersfuture.gov.sg/job/information-technology/manager-recruitpedia-77f621a9f6a42d6ad0c6145ef191bf6a?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/senior-data-engineer-singapore-exchange-eed0a4f0fa2d2ac7ab6705658b107971?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-8k-contract-evo-outsourcing-solutions-dc29fa8b88698f8693dbcafcacbde453?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-engineer-singapore-exchange-f32ca751004b50096f5e88dcab8d8c68?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/healthcare/data-scientist-alexandra-hospital-national-university-health-system-f4112519a273476f578b096b49b0db60?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-engineer-idc-technologies-512bcb3ad8445a03e862f53a39c4aee4?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-engineer-lyneer-corp-67ec25f3bf1eee7029ae611916d2219e?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/consulting/service-delivery-manager-aws-data-analytics-aia-cognizant-technology-solutions-asia-pacific-789d999d5d1d7b71c11740fc6c2015dd?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-architect-star-career-consulting-70bc3e2faf8a6753fcd439da4bb72459?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/associate-ai-scientist-ai-scientist-%E2%80%93-artificial-intelligence-sap-labs-singapore-sap-asia-b9f9b59375ab7f6ca1c1623133f5b4d4?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-practitioner-manpower-staffing-services-e4edd98348f756522312d8d8a8a0126f?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-architect-star-career-consulting-935c1778066b9701c951032bbdca3e56?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-science-engineer-adecco-personnel-fa77f4c2ffd6ad7240f67e3f84ea0ceb?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-helius-technologies-f3f89df6fb8f1d052be1d5a73e569e21?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-science-practitioner-avensys-consulting-54b5a8d8d7ca874ad120a19f8c25fb76?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/information-technology/data-science-practitioner-adecco-personnel-e68f3a8b80cec572cb24a73627db6938?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/banking-finance/data-scientist-ai-manager-technology-consulting-ernst-young-advisory-728fd758db2ce8551d83af4aa6a7f18c?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/banking-finance/data-scientist-ai-senior-consultant-technology-consulting-ernst-young-advisory-a40d879129861025081a82be4e2b3eea?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/consulting/data-engineer-senior-manager-technology-consulting-ernst-young-advisory-bbd895630c04af9a2b2db12503cde801?source=MCF&event=Search
https://www.mycareersfuture.gov.sg/job/consulting/data-engineer-manager-technology-consulting-ernst-young-advisory-fcaec1c8da8d5b1736ba4a77161f8a9a?source=MCF&event=Search
